año,mes,tipo_acomodacion,provincia,pais_residencia,total_pernoctaciones,total_viajeros
2015,Septiembre,hoteles,Madrid,Bélgica,,9.139
2015,Octubre,hoteles,Madrid,Bélgica,,8.512
2015,Noviembre,hoteles,Madrid,Bélgica,,8.432
2015,Diciembre,hoteles,Madrid,Bélgica,,5.419
2015,Enero,hoteles,Madrid,Dinamarca,,1.862
2015,Febrero,hoteles,Madrid,Dinamarca,,2.102
2015,Marzo,hoteles,Madrid,Dinamarca,,5.048
2015,Abril,hoteles,Madrid,Dinamarca,,5.478
2015,Mayo,hoteles,Madrid,Dinamarca,,5.066
2015,Junio,hoteles,Madrid,Dinamarca,,2.668
2015,Julio,hoteles,Madrid,Dinamarca,,4.269
2015,Agosto,hoteles,Madrid,Dinamarca,,1.827
2015,Septiembre,hoteles,Madrid,Dinamarca,,4.152
2015,Octubre,hoteles,Madrid,Dinamarca,,4.972
2015,Noviembre,hoteles,Madrid,Dinamarca,,3.005
2015,Diciembre,hoteles,Madrid,Dinamarca,,2.221
2015,Enero,hoteles,Madrid,Finlandia,,2.076
2015,Febrero,hoteles,Madrid,Finlandia,,1.79
2015,Marzo,hoteles,Madrid,Finlandia,,2.88
2015,Abril,hoteles,Madrid,Finlandia,,3.219
2015,Mayo,hoteles,Madrid,Finlandia,,3.478
2015,Junio,hoteles,Madrid,Finlandia,,3.724
2015,Julio,hoteles,Madrid,Finlandia,,2.825
2015,Agosto,hoteles,Madrid,Finlandia,,1.537
2015,Septiembre,hoteles,Madrid,Finlandia,,3.215
2015,Octubre,hoteles,Madrid,Finlandia,,3.987
2015,Noviembre,hoteles,Madrid,Finlandia,,1.994
2015,Diciembre,hoteles,Madrid,Finlandia,,1.83
2015,Enero,hoteles,Madrid,Francia,,17.943
2015,Febrero,hoteles,Madrid,Francia,,23.58
2015,Marzo,hoteles,Madrid,Francia,,26.521
2015,Abril,hoteles,Madrid,Francia,,32.185
2015,Mayo,hoteles,Madrid,Francia,,34.934
2015,Junio,hoteles,Madrid,Francia,,26.932
2015,Julio,hoteles,Madrid,Francia,,30.6
2015,Agosto,hoteles,Madrid,Francia,,33.822
2015,Septiembre,hoteles,Madrid,Francia,,28.131
2015,Octubre,hoteles,Madrid,Francia,,38.682
2015,Noviembre,hoteles,Madrid,Francia,,30.599
2015,Diciembre,hoteles,Madrid,Francia,,22.391
2015,Enero,hoteles,Madrid,Grecia,,1.24
2015,Febrero,hoteles,Madrid,Grecia,,1.642
2015,Marzo,hoteles,Madrid,Grecia,,2.198
2015,Abril,hoteles,Madrid,Grecia,,1.543
2015,Mayo,hoteles,Madrid,Grecia,,4.167
2015,Junio,hoteles,Madrid,Grecia,,2.26
2015,Julio,hoteles,Madrid,Grecia,,1.765
2015,Agosto,hoteles,Madrid,Grecia,,1.495
2015,Septiembre,hoteles,Madrid,Grecia,,1.52
2015,Octubre,hoteles,Madrid,Grecia,,3.204
2015,Noviembre,hoteles,Madrid,Grecia,,1.797
2015,Diciembre,hoteles,Madrid,Grecia,,1.908
2015,Enero,hoteles,Madrid,Irlanda,,2.77
2015,Febrero,hoteles,Madrid,Irlanda,,3.182
2015,Marzo,hoteles,Madrid,Irlanda,,4.397
2015,Abril,hoteles,Madrid,Irlanda,,4.347
2015,Mayo,hoteles,Madrid,Irlanda,,5.326
2015,Junio,hoteles,Madrid,Irlanda,,4.66
2015,Julio,hoteles,Madrid,Irlanda,,4.28
2015,Agosto,hoteles,Madrid,Irlanda,,4.419
2015,Septiembre,hoteles,Madrid,Irlanda,,6.285
2015,Octubre,hoteles,Madrid,Irlanda,,8.205
2015,Noviembre,hoteles,Madrid,Irlanda,,3.595
2015,Diciembre,hoteles,Madrid,Irlanda,,2.814
2015,Enero,hoteles,Madrid,Italia,,23.362
2015,Febrero,hoteles,Madrid,Italia,,23.897
2015,Marzo,hoteles,Madrid,Italia,,33.678
2015,Abril,hoteles,Madrid,Italia,,34.998
2015,Mayo,hoteles,Madrid,Italia,,36.873
2015,Junio,hoteles,Madrid,Italia,,26.732
2015,Julio,hoteles,Madrid,Italia,,24.87
2015,Agosto,hoteles,Madrid,Italia,,31.239
2015,Septiembre,hoteles,Madrid,Italia,,31.312
2015,Octubre,hoteles,Madrid,Italia,,34.377
2015,Noviembre,hoteles,Madrid,Italia,,29.627
2015,Diciembre,hoteles,Madrid,Italia,,31.555
2015,Enero,hoteles,Madrid,Luxemburgo,,106.0
2015,Febrero,hoteles,Madrid,Luxemburgo,,449.0
2015,Marzo,hoteles,Madrid,Luxemburgo,,185.0
2015,Abril,hoteles,Madrid,Luxemburgo,,459.0
2015,Mayo,hoteles,Madrid,Luxemburgo,,392.0
2015,Junio,hoteles,Madrid,Luxemburgo,,394.0
2015,Julio,hoteles,Madrid,Luxemburgo,,382.0
2015,Agosto,hoteles,Madrid,Luxemburgo,,97.0
2015,Septiembre,hoteles,Madrid,Luxemburgo,,415.0
2015,Octubre,hoteles,Madrid,Luxemburgo,,478.0
2015,Noviembre,hoteles,Madrid,Luxemburgo,,589.0
2015,Diciembre,hoteles,Madrid,Luxemburgo,,271.0
2015,Enero,hoteles,Madrid,Países Bajos,,5.363
2015,Febrero,hoteles,Madrid,Países Bajos,,8.533
2015,Marzo,hoteles,Madrid,Países Bajos,,8.365
2015,Abril,hoteles,Madrid,Países Bajos,,9.242
2015,Mayo,hoteles,Madrid,Países Bajos,,13.037
2015,Junio,hoteles,Madrid,Países Bajos,,9.427
2015,Julio,hoteles,Madrid,Países Bajos,,9.014
2015,Agosto,hoteles,Madrid,Países Bajos,,7.435
2015,Septiembre,hoteles,Madrid,Países Bajos,,10.156
2015,Octubre,hoteles,Madrid,Países Bajos,,12.736
2015,Noviembre,hoteles,Madrid,Países Bajos,,8.539
2015,Diciembre,hoteles,Madrid,Países Bajos,,5.328
2015,Enero,hoteles,Madrid,Polonia,,2.611
2015,Febrero,hoteles,Madrid,Polonia,,3.014
2015,Marzo,hoteles,Madrid,Polonia,,6.595
2015,Abril,hoteles,Madrid,Polonia,,4.757
2015,Mayo,hoteles,Madrid,Polonia,,6.54
2015,Junio,hoteles,Madrid,Polonia,,5.446
2015,Julio,hoteles,Madrid,Polonia,,6.261
2015,Agosto,hoteles,Madrid,Polonia,,4.312
2015,Septiembre,hoteles,Madrid,Polonia,,7.219
2015,Octubre,hoteles,Madrid,Polonia,,8.176
2015,Noviembre,hoteles,Madrid,Polonia,,5.026
2015,Diciembre,hoteles,Madrid,Polonia,,2.71
2015,Enero,hoteles,Madrid,Portugal,,15.857
2015,Febrero,hoteles,Madrid,Portugal,,17.82
2015,Marzo,hoteles,Madrid,Portugal,,21.025
2015,Abril,hoteles,Madrid,Portugal,,19.957
2015,Mayo,hoteles,Madrid,Portugal,,22.05
2015,Junio,hoteles,Madrid,Portugal,,16.921
2015,Julio,hoteles,Madrid,Portugal,,16.587
2015,Agosto,hoteles,Madrid,Portugal,,23.349
2015,Septiembre,hoteles,Madrid,Portugal,,21.284
2015,Octubre,hoteles,Madrid,Portugal,,17.87
2015,Noviembre,hoteles,Madrid,Portugal,,16.86
2015,Diciembre,hoteles,Madrid,Portugal,,16.084
2015,Enero,hoteles,Madrid,Reino Unido,,18.667
2015,Febrero,hoteles,Madrid,Reino Unido,,28.068
2015,Marzo,hoteles,Madrid,Reino Unido,,32.071
2015,Abril,hoteles,Madrid,Reino Unido,,35.561
2015,Mayo,hoteles,Madrid,Reino Unido,,37.13
2015,Junio,hoteles,Madrid,Reino Unido,,34.676
2015,Julio,hoteles,Madrid,Reino Unido,,32.9
2015,Agosto,hoteles,Madrid,Reino Unido,,27.987
2015,Septiembre,hoteles,Madrid,Reino Unido,,41.879
2015,Octubre,hoteles,Madrid,Reino Unido,,43.818
2015,Noviembre,hoteles,Madrid,Reino Unido,,32.503
2015,Diciembre,hoteles,Madrid,Reino Unido,,19.454
2015,Enero,hoteles,Madrid,República Checa,,598.0
2015,Febrero,hoteles,Madrid,República Checa,,607.0
2015,Marzo,hoteles,Madrid,República Checa,,1.39
2015,Abril,hoteles,Madrid,República Checa,,1.265
2015,Mayo,hoteles,Madrid,República Checa,,1.665
2015,Junio,hoteles,Madrid,República Checa,,1.0
2015,Julio,hoteles,Madrid,República Checa,,888.0
2015,Agosto,hoteles,Madrid,República Checa,,667.0
2015,Septiembre,hoteles,Madrid,República Checa,,1.774
2015,Octubre,hoteles,Madrid,República Checa,,2.136
2015,Noviembre,hoteles,Madrid,República Checa,,1.153
2015,Diciembre,hoteles,Madrid,República Checa,,461.0
2015,Enero,hoteles,Madrid,Suecia,,1.696
2015,Febrero,hoteles,Madrid,Suecia,,2.985
2015,Marzo,hoteles,Madrid,Suecia,,4.322
2015,Abril,hoteles,Madrid,Suecia,,5.006
2015,Mayo,hoteles,Madrid,Suecia,,5.428
2015,Junio,hoteles,Madrid,Suecia,,3.236
2015,Julio,hoteles,Madrid,Suecia,,2.658
2015,Agosto,hoteles,Madrid,Suecia,,2.154
2015,Septiembre,hoteles,Madrid,Suecia,,5.375
2015,Octubre,hoteles,Madrid,Suecia,,6.458
2015,Noviembre,hoteles,Madrid,Suecia,,3.766
2015,Diciembre,hoteles,Madrid,Suecia,,6.382
2015,Enero,hoteles,Madrid,Noruega,,1.295
2015,Febrero,hoteles,Madrid,Noruega,,1.526
2015,Marzo,hoteles,Madrid,Noruega,,2.341
2015,Abril,hoteles,Madrid,Noruega,,3.473
2015,Mayo,hoteles,Madrid,Noruega,,3.704
2015,Junio,hoteles,Madrid,Noruega,,2.489
2015,Julio,hoteles,Madrid,Noruega,,3.337
2015,Agosto,hoteles,Madrid,Noruega,,1.712
2015,Septiembre,hoteles,Madrid,Noruega,,3.313
2015,Octubre,hoteles,Madrid,Noruega,,3.294
2015,Noviembre,hoteles,Madrid,Noruega,,3.373
2015,Diciembre,hoteles,Madrid,Noruega,,902.0
2015,Enero,hoteles,Madrid,Rusia,,7.799
2015,Febrero,hoteles,Madrid,Rusia,,3.408
2015,Marzo,hoteles,Madrid,Rusia,,6.043
2015,Abril,hoteles,Madrid,Rusia,,6.247
2015,Mayo,hoteles,Madrid,Rusia,,8.502
2015,Junio,hoteles,Madrid,Rusia,,8.133
2015,Julio,hoteles,Madrid,Rusia,,7.866
2015,Agosto,hoteles,Madrid,Rusia,,6.636
2015,Septiembre,hoteles,Madrid,Rusia,,8.556
2015,Octubre,hoteles,Madrid,Rusia,,7.947
2015,Noviembre,hoteles,Madrid,Rusia,,6.155
2015,Diciembre,hoteles,Madrid,Rusia,,4.85
2015,Enero,hoteles,Madrid,Suiza,,2.802
2015,Febrero,hoteles,Madrid,Suiza,,4.743
2015,Marzo,hoteles,Madrid,Suiza,,5.77
2015,Abril,hoteles,Madrid,Suiza,,7.052
2015,Mayo,hoteles,Madrid,Suiza,,8.029
2015,Junio,hoteles,Madrid,Suiza,,6.327
2015,Julio,hoteles,Madrid,Suiza,,4.774
2015,Agosto,hoteles,Madrid,Suiza,,2.747
2015,Septiembre,hoteles,Madrid,Suiza,,6.115
2015,Octubre,hoteles,Madrid,Suiza,,7.781
2015,Noviembre,hoteles,Madrid,Suiza,,4.889
2015,Diciembre,hoteles,Madrid,Suiza,,4.561
2015,Enero,hoteles,Madrid,Resto de Europa sin U.E.,,7.287
2015,Febrero,hoteles,Madrid,Resto de Europa sin U.E.,,7.069
2015,Marzo,hoteles,Madrid,Resto de Europa sin U.E.,,8.61
2015,Abril,hoteles,Madrid,Resto de Europa sin U.E.,,9.899
2015,Mayo,hoteles,Madrid,Resto de Europa sin U.E.,,13.749
2015,Junio,hoteles,Madrid,Resto de Europa sin U.E.,,9.972
2015,Julio,hoteles,Madrid,Resto de Europa sin U.E.,,12.047
2015,Agosto,hoteles,Madrid,Resto de Europa sin U.E.,,9.776
2015,Septiembre,hoteles,Madrid,Resto de Europa sin U.E.,,12.181
2015,Octubre,hoteles,Madrid,Resto de Europa sin U.E.,,13.777
2015,Noviembre,hoteles,Madrid,Resto de Europa sin U.E.,,9.469
2015,Diciembre,hoteles,Madrid,Resto de Europa sin U.E.,,6.52
2015,Enero,hoteles,Madrid,Japón,,6.151
2015,Febrero,hoteles,Madrid,Japón,,7.826
2015,Marzo,hoteles,Madrid,Japón,,7.875
2015,Abril,hoteles,Madrid,Japón,,6.831
2015,Mayo,hoteles,Madrid,Japón,,7.986
2015,Junio,hoteles,Madrid,Japón,,7.78
2015,Julio,hoteles,Madrid,Japón,,6.752
2015,Agosto,hoteles,Madrid,Japón,,8.413
2015,Septiembre,hoteles,Madrid,Japón,,10.071
2015,Octubre,hoteles,Madrid,Japón,,11.169
2015,Noviembre,hoteles,Madrid,Japón,,10.375
2015,Diciembre,hoteles,Madrid,Japón,,6.894
2015,Enero,hoteles,Madrid,Estados Unidos,,25.227
2015,Febrero,hoteles,Madrid,Estados Unidos,,25.163
2015,Marzo,hoteles,Madrid,Estados Unidos,,48.414
2015,Abril,hoteles,Madrid,Estados Unidos,,49.433
2015,Mayo,hoteles,Madrid,Estados Unidos,,68.001
2015,Junio,hoteles,Madrid,Estados Unidos,,68.87
2015,Julio,hoteles,Madrid,Estados Unidos,,66.368
2015,Agosto,hoteles,Madrid,Estados Unidos,,45.16
2015,Septiembre,hoteles,Madrid,Estados Unidos,,59.826
2015,Octubre,hoteles,Madrid,Estados Unidos,,64.642
2015,Noviembre,hoteles,Madrid,Estados Unidos,,36.682
2015,Diciembre,hoteles,Madrid,Estados Unidos,,35.651
2015,Enero,hoteles,Madrid,Resto de América,,53.623
2015,Febrero,hoteles,Madrid,Resto de América,,45.188
2015,Marzo,hoteles,Madrid,Resto de América,,61.014
2015,Abril,hoteles,Madrid,Resto de América,,68.318
2015,Mayo,hoteles,Madrid,Resto de América,,91.895
2015,Junio,hoteles,Madrid,Resto de América,,84.213
2015,Julio,hoteles,Madrid,Resto de América,,94.838
2015,Agosto,hoteles,Madrid,Resto de América,,77.667
2015,Septiembre,hoteles,Madrid,Resto de América,,87.363
2015,Octubre,hoteles,Madrid,Resto de América,,96.209
2015,Noviembre,hoteles,Madrid,Resto de América,,60.208
2015,Diciembre,hoteles,Madrid,Resto de América,,55.592
2015,Enero,hoteles,Madrid,Países africanos,,7.98
2015,Febrero,hoteles,Madrid,Países africanos,,6.21
2015,Marzo,hoteles,Madrid,Países africanos,,8.413
2015,Abril,hoteles,Madrid,Países africanos,,7.148
2015,Mayo,hoteles,Madrid,Países africanos,,7.859
2015,Junio,hoteles,Madrid,Países africanos,,7.251
2015,Julio,hoteles,Madrid,Países africanos,,9.091
2015,Agosto,hoteles,Madrid,Países africanos,,9.107
2015,Septiembre,hoteles,Madrid,Países africanos,,7.581
2015,Octubre,hoteles,Madrid,Países africanos,,9.021
2015,Noviembre,hoteles,Madrid,Países africanos,,8.895
2015,Diciembre,hoteles,Madrid,Países africanos,,8.123
2015,Enero,hoteles,Málaga,Residentes en España,,92.946
2015,Febrero,hoteles,Málaga,Residentes en España,,130.628
2015,Marzo,hoteles,Málaga,Residentes en España,,140.173
2015,Abril,hoteles,Málaga,Residentes en España,,165.661
2015,Mayo,hoteles,Málaga,Residentes en España,,172.877
2015,Junio,hoteles,Málaga,Residentes en España,,221.914
2015,Julio,hoteles,Málaga,Residentes en España,,270.61
2015,Agosto,hoteles,Málaga,Residentes en España,,301.614
2015,Septiembre,hoteles,Málaga,Residentes en España,,188.93
2015,Octubre,hoteles,Málaga,Residentes en España,,157.76
2015,Noviembre,hoteles,Málaga,Residentes en España,,117.338
2015,Diciembre,hoteles,Málaga,Residentes en España,,129.868
2015,Enero,hoteles,Málaga,Alemania,,8.569
2015,Febrero,hoteles,Málaga,Alemania,,12.396
2015,Marzo,hoteles,Málaga,Alemania,,25.314
2015,Abril,hoteles,Málaga,Alemania,,29.117
2015,Mayo,hoteles,Málaga,Alemania,,34.085
2015,Junio,hoteles,Málaga,Alemania,,23.546
2015,Julio,hoteles,Málaga,Alemania,,16.971
2015,Agosto,hoteles,Málaga,Alemania,,21.852
2015,Septiembre,hoteles,Málaga,Alemania,,35.236
2015,Octubre,hoteles,Málaga,Alemania,,34.828
2015,Noviembre,hoteles,Málaga,Alemania,,14.072
2015,Diciembre,hoteles,Málaga,Alemania,,7.536
2015,Enero,hoteles,Málaga,Austria,,696.0
2015,Febrero,hoteles,Málaga,Austria,,1.369
2015,Marzo,hoteles,Málaga,Austria,,2.041
2015,Abril,hoteles,Málaga,Austria,,2.256
2015,Mayo,hoteles,Málaga,Austria,,3.075
2015,Junio,hoteles,Málaga,Austria,,2.541
2015,Julio,hoteles,Málaga,Austria,,2.853
2015,Agosto,hoteles,Málaga,Austria,,2.494
2015,Septiembre,hoteles,Málaga,Austria,,3.32
2015,Octubre,hoteles,Málaga,Austria,,2.474
2015,Noviembre,hoteles,Málaga,Austria,,1.296
2015,Diciembre,hoteles,Málaga,Austria,,826.0
2015,Enero,hoteles,Málaga,Bélgica,,4.018
2015,Febrero,hoteles,Málaga,Bélgica,,5.962
2015,Marzo,hoteles,Málaga,Bélgica,,7.843
2015,Abril,hoteles,Málaga,Bélgica,,11.63
2015,Mayo,hoteles,Málaga,Bélgica,,12.165
2015,Junio,hoteles,Málaga,Bélgica,,10.18
2015,Julio,hoteles,Málaga,Bélgica,,13.126
2015,Agosto,hoteles,Málaga,Bélgica,,10.883
2015,Septiembre,hoteles,Málaga,Bélgica,,13.008
2015,Octubre,hoteles,Málaga,Bélgica,,10.449
2015,Noviembre,hoteles,Málaga,Bélgica,,8.154
2015,Diciembre,hoteles,Málaga,Bélgica,,5.314
2015,Enero,hoteles,Málaga,Dinamarca,,2.583
2015,Febrero,hoteles,Málaga,Dinamarca,,3.234
2015,Marzo,hoteles,Málaga,Dinamarca,,4.885
2015,Abril,hoteles,Málaga,Dinamarca,,5.508
2015,Mayo,hoteles,Málaga,Dinamarca,,4.097
2015,Junio,hoteles,Málaga,Dinamarca,,3.235
2015,Julio,hoteles,Málaga,Dinamarca,,5.956
2015,Agosto,hoteles,Málaga,Dinamarca,,3.083
2015,Septiembre,hoteles,Málaga,Dinamarca,,3.897
2015,Octubre,hoteles,Málaga,Dinamarca,,5.558
2015,Noviembre,hoteles,Málaga,Dinamarca,,2.743
2015,Diciembre,hoteles,Málaga,Dinamarca,,2.225
2015,Enero,hoteles,Málaga,Finlandia,,2.088
2015,Febrero,hoteles,Málaga,Finlandia,,2.554
2015,Marzo,hoteles,Málaga,Finlandia,,3.652
2015,Abril,hoteles,Málaga,Finlandia,,4.731
2015,Mayo,hoteles,Málaga,Finlandia,,3.537
2015,Junio,hoteles,Málaga,Finlandia,,3.232
2015,Julio,hoteles,Málaga,Finlandia,,3.205
2015,Agosto,hoteles,Málaga,Finlandia,,2.167
2015,Septiembre,hoteles,Málaga,Finlandia,,3.471
2015,Octubre,hoteles,Málaga,Finlandia,,5.154
2015,Noviembre,hoteles,Málaga,Finlandia,,2.675
2015,Diciembre,hoteles,Málaga,Finlandia,,2.685
2015,Enero,hoteles,Málaga,Francia,,4.147
2015,Febrero,hoteles,Málaga,Francia,,6.405
2015,Marzo,hoteles,Málaga,Francia,,7.835
2015,Abril,hoteles,Málaga,Francia,,29.742
2015,Mayo,hoteles,Málaga,Francia,,42.893
2015,Junio,hoteles,Málaga,Francia,,32.533
2015,Julio,hoteles,Málaga,Francia,,30.357
2015,Agosto,hoteles,Málaga,Francia,,45.148
2015,Septiembre,hoteles,Málaga,Francia,,38.094
2015,Octubre,hoteles,Málaga,Francia,,26.588
2015,Noviembre,hoteles,Málaga,Francia,,6.754
2015,Diciembre,hoteles,Málaga,Francia,,5.793
2015,Enero,hoteles,Málaga,Grecia,,110.0
2015,Febrero,hoteles,Málaga,Grecia,,94.0
2015,Marzo,hoteles,Málaga,Grecia,,167.0
2015,Abril,hoteles,Málaga,Grecia,,192.0
2015,Mayo,hoteles,Málaga,Grecia,,325.0
2015,Junio,hoteles,Málaga,Grecia,,331.0
2015,Julio,hoteles,Málaga,Grecia,,218.0
2015,Agosto,hoteles,Málaga,Grecia,,560.0
2015,Septiembre,hoteles,Málaga,Grecia,,161.0
2015,Octubre,hoteles,Málaga,Grecia,,192.0
2015,Noviembre,hoteles,Málaga,Grecia,,187.0
2015,Diciembre,hoteles,Málaga,Grecia,,225.0
2015,Enero,hoteles,Málaga,Irlanda,,2.175
2015,Febrero,hoteles,Málaga,Irlanda,,3.207
2015,Marzo,hoteles,Málaga,Irlanda,,4.459
2015,Abril,hoteles,Málaga,Irlanda,,8.944
2015,Mayo,hoteles,Málaga,Irlanda,,13.815
2015,Junio,hoteles,Málaga,Irlanda,,13.524
2015,Julio,hoteles,Málaga,Irlanda,,10.127
2015,Agosto,hoteles,Málaga,Irlanda,,9.965
2015,Septiembre,hoteles,Málaga,Irlanda,,13.915
2015,Octubre,hoteles,Málaga,Irlanda,,12.115
2015,Noviembre,hoteles,Málaga,Irlanda,,3.227
2015,Diciembre,hoteles,Málaga,Irlanda,,2.967
2015,Enero,hoteles,Málaga,Italia,,4.299
2015,Febrero,hoteles,Málaga,Italia,,4.068
2015,Marzo,hoteles,Málaga,Italia,,5.044
2015,Abril,hoteles,Málaga,Italia,,9.171
2015,Mayo,hoteles,Málaga,Italia,,12.621
2015,Junio,hoteles,Málaga,Italia,,11.263
2015,Julio,hoteles,Málaga,Italia,,11.323
2015,Agosto,hoteles,Málaga,Italia,,20.953
2015,Septiembre,hoteles,Málaga,Italia,,12.919
2015,Octubre,hoteles,Málaga,Italia,,10.981
2015,Noviembre,hoteles,Málaga,Italia,,4.701
2015,Diciembre,hoteles,Málaga,Italia,,4.524
2015,Enero,hoteles,Málaga,Luxemburgo,,274.0
2015,Febrero,hoteles,Málaga,Luxemburgo,,287.0
2015,Marzo,hoteles,Málaga,Luxemburgo,,619.0
2015,Abril,hoteles,Málaga,Luxemburgo,,360.0
2015,Mayo,hoteles,Málaga,Luxemburgo,,429.0
2015,Junio,hoteles,Málaga,Luxemburgo,,459.0
2015,Julio,hoteles,Málaga,Luxemburgo,,456.0
2015,Agosto,hoteles,Málaga,Luxemburgo,,769.0
2015,Septiembre,hoteles,Málaga,Luxemburgo,,445.0
2015,Octubre,hoteles,Málaga,Luxemburgo,,574.0
2015,Noviembre,hoteles,Málaga,Luxemburgo,,406.0
2015,Diciembre,hoteles,Málaga,Luxemburgo,,255.0
2015,Enero,hoteles,Málaga,Países Bajos,,6.622
2015,Febrero,hoteles,Málaga,Países Bajos,,7.588
2015,Marzo,hoteles,Málaga,Países Bajos,,9.059
2015,Abril,hoteles,Málaga,Países Bajos,,14.228
2015,Mayo,hoteles,Málaga,Países Bajos,,20.541
2015,Junio,hoteles,Málaga,Países Bajos,,17.226
2015,Julio,hoteles,Málaga,Países Bajos,,14.675
2015,Agosto,hoteles,Málaga,Países Bajos,,13.388
2015,Septiembre,hoteles,Málaga,Países Bajos,,19.245
2015,Octubre,hoteles,Málaga,Países Bajos,,19.544
2015,Noviembre,hoteles,Málaga,Países Bajos,,7.431
2015,Diciembre,hoteles,Málaga,Países Bajos,,4.967
2015,Enero,hoteles,Málaga,Polonia,,1.427
2015,Febrero,hoteles,Málaga,Polonia,,1.682
2015,Marzo,hoteles,Málaga,Polonia,,1.867
2015,Abril,hoteles,Málaga,Polonia,,3.555
2015,Mayo,hoteles,Málaga,Polonia,,3.715
2015,Junio,hoteles,Málaga,Polonia,,5.794
2015,Julio,hoteles,Málaga,Polonia,,6.443
2015,Agosto,hoteles,Málaga,Polonia,,5.894
2015,Septiembre,hoteles,Málaga,Polonia,,7.08
2015,Octubre,hoteles,Málaga,Polonia,,6.964
2015,Noviembre,hoteles,Málaga,Polonia,,2.286
2015,Diciembre,hoteles,Málaga,Polonia,,2.06
2015,Enero,hoteles,Málaga,Portugal,,1.985
2015,Febrero,hoteles,Málaga,Portugal,,1.397
2015,Marzo,hoteles,Málaga,Portugal,,1.868
2015,Abril,hoteles,Málaga,Portugal,,2.648
2015,Mayo,hoteles,Málaga,Portugal,,2.866
2015,Junio,hoteles,Málaga,Portugal,,5.466
2015,Julio,hoteles,Málaga,Portugal,,3.55
2015,Agosto,hoteles,Málaga,Portugal,,6.389
2015,Septiembre,hoteles,Málaga,Portugal,,4.856
2015,Octubre,hoteles,Málaga,Portugal,,3.06
2015,Noviembre,hoteles,Málaga,Portugal,,1.457
2015,Diciembre,hoteles,Málaga,Portugal,,1.795
2015,Enero,hoteles,Málaga,Reino Unido,,27.501
2015,Febrero,hoteles,Málaga,Reino Unido,,34.367
2015,Marzo,hoteles,Málaga,Reino Unido,,49.845
2015,Abril,hoteles,Málaga,Reino Unido,,75.981
2015,Mayo,hoteles,Málaga,Reino Unido,,110.827
2015,Junio,hoteles,Málaga,Reino Unido,,109.788
2015,Julio,hoteles,Málaga,Reino Unido,,95.722
2015,Agosto,hoteles,Málaga,Reino Unido,,91.853
2015,Septiembre,hoteles,Málaga,Reino Unido,,116.224
2015,Octubre,hoteles,Málaga,Reino Unido,,99.576
2015,Noviembre,hoteles,Málaga,Reino Unido,,45.419
2015,Diciembre,hoteles,Málaga,Reino Unido,,38.626
2015,Enero,hoteles,Málaga,República Checa,,127.0
2015,Febrero,hoteles,Málaga,República Checa,,421.0
2015,Marzo,hoteles,Málaga,República Checa,,258.0
2015,Abril,hoteles,Málaga,República Checa,,2.444
2015,Mayo,hoteles,Málaga,República Checa,,1.04
2015,Junio,hoteles,Málaga,República Checa,,1.732
2015,Julio,hoteles,Málaga,República Checa,,1.53
2015,Agosto,hoteles,Málaga,República Checa,,1.921
2015,Septiembre,hoteles,Málaga,República Checa,,2.619
2015,Octubre,hoteles,Málaga,República Checa,,2.273
2015,Noviembre,hoteles,Málaga,República Checa,,425.0
2015,Diciembre,hoteles,Málaga,República Checa,,190.0
2015,Enero,hoteles,Málaga,Suecia,,2.919
2015,Febrero,hoteles,Málaga,Suecia,,3.805
2015,Marzo,hoteles,Málaga,Suecia,,5.574
2015,Abril,hoteles,Málaga,Suecia,,6.369
2015,Mayo,hoteles,Málaga,Suecia,,6.52
2015,Junio,hoteles,Málaga,Suecia,,5.589
2015,Julio,hoteles,Málaga,Suecia,,6.351
2015,Agosto,hoteles,Málaga,Suecia,,9.925
2015,Septiembre,hoteles,Málaga,Suecia,,6.076
2015,Octubre,hoteles,Málaga,Suecia,,8.097
2015,Noviembre,hoteles,Málaga,Suecia,,5.262
2015,Diciembre,hoteles,Málaga,Suecia,,4.256
2015,Enero,hoteles,Málaga,Noruega,,1.903
2015,Febrero,hoteles,Málaga,Noruega,,2.914
2015,Marzo,hoteles,Málaga,Noruega,,3.718
2015,Abril,hoteles,Málaga,Noruega,,4.826
2015,Mayo,hoteles,Málaga,Noruega,,5.399
2015,Junio,hoteles,Málaga,Noruega,,7.041
2015,Julio,hoteles,Málaga,Noruega,,7.713
2015,Agosto,hoteles,Málaga,Noruega,,4.357
2015,Septiembre,hoteles,Málaga,Noruega,,7.047
2015,Octubre,hoteles,Málaga,Noruega,,5.613
2015,Noviembre,hoteles,Málaga,Noruega,,2.907
2015,Diciembre,hoteles,Málaga,Noruega,,1.678
2015,Enero,hoteles,Málaga,Rusia,,2.039
2015,Febrero,hoteles,Málaga,Rusia,,1.412
2015,Marzo,hoteles,Málaga,Rusia,,1.986
2015,Abril,hoteles,Málaga,Rusia,,2.292
2015,Mayo,hoteles,Málaga,Rusia,,3.498
2015,Junio,hoteles,Málaga,Rusia,,4.46
2015,Julio,hoteles,Málaga,Rusia,,4.484
2015,Agosto,hoteles,Málaga,Rusia,,5.228
2015,Septiembre,hoteles,Málaga,Rusia,,4.4
2015,Octubre,hoteles,Málaga,Rusia,,3.326
2015,Noviembre,hoteles,Málaga,Rusia,,2.059
