año,mes,provincia,pais_residencia,pernoctaciones,total_viajeros,media_pernoctaciones,fecha
2016,Diciembre,Girona,Resto de la UE,112.0,67.0,1.67,2016-12-01
2016,Enero,Girona,Noruega,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Noruega,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Noruega,281.0,62.0,4.53,2016-03-01
2016,Abril,Girona,Noruega,0.0,0.0,0.0,2016-04-01
2016,Mayo,Girona,Noruega,59.0,20.0,2.95,2016-05-01
2016,Junio,Girona,Noruega,2143.0,188.0,11.4,2016-06-01
2016,Julio,Girona,Noruega,7236.0,836.0,8.66,2016-07-01
2016,Agosto,Girona,Noruega,1109.0,237.0,4.68,2016-08-01
2016,Septiembre,Girona,Noruega,100.0,22.0,4.55,2016-09-01
2016,Octubre,Girona,Noruega,483.0,24.0,20.12,2016-10-01
2016,Noviembre,Girona,Noruega,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Noruega,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Rusia,324.0,36.0,9.0,2016-01-01
2016,Febrero,Girona,Rusia,182.0,18.0,10.11,2016-02-01
2016,Marzo,Girona,Rusia,376.0,72.0,5.22,2016-03-01
2016,Abril,Girona,Rusia,477.0,76.0,6.28,2016-04-01
2016,Mayo,Girona,Rusia,2031.0,325.0,6.25,2016-05-01
2016,Junio,Girona,Rusia,6497.0,755.0,8.61,2016-06-01
2016,Julio,Girona,Rusia,6445.0,469.0,13.74,2016-07-01
2016,Agosto,Girona,Rusia,3948.0,368.0,10.73,2016-08-01
2016,Septiembre,Girona,Rusia,6725.0,734.0,9.16,2016-09-01
2016,Octubre,Girona,Rusia,4601.0,422.0,10.9,2016-10-01
2016,Noviembre,Girona,Rusia,225.0,60.0,3.75,2016-11-01
2016,Diciembre,Girona,Rusia,91.0,55.0,1.65,2016-12-01
2016,Enero,Girona,Suiza,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Suiza,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Suiza,83.0,21.0,3.95,2016-03-01
2016,Abril,Girona,Suiza,275.0,39.0,7.05,2016-04-01
2016,Mayo,Girona,Suiza,750.0,124.0,6.05,2016-05-01
2016,Junio,Girona,Suiza,911.0,145.0,6.28,2016-06-01
2016,Julio,Girona,Suiza,9543.0,1008.0,9.47,2016-07-01
2016,Agosto,Girona,Suiza,5754.0,505.0,11.39,2016-08-01
2016,Septiembre,Girona,Suiza,1752.0,299.0,5.86,2016-09-01
2016,Octubre,Girona,Suiza,842.0,124.0,6.79,2016-10-01
2016,Noviembre,Girona,Suiza,118.0,29.0,4.07,2016-11-01
2016,Diciembre,Girona,Suiza,263.0,233.0,1.13,2016-12-01
2016,Enero,Girona,Resto de Europa,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Resto de Europa,49.0,18.0,2.72,2016-02-01
2016,Marzo,Girona,Resto de Europa,170.0,57.0,2.98,2016-03-01
2016,Abril,Girona,Resto de Europa,6016.0,1294.0,4.65,2016-04-01
2016,Mayo,Girona,Resto de Europa,261.0,66.0,3.95,2016-05-01
2016,Junio,Girona,Resto de Europa,2151.0,220.0,9.78,2016-06-01
2016,Julio,Girona,Resto de Europa,2517.0,451.0,5.58,2016-07-01
2016,Agosto,Girona,Resto de Europa,4067.0,608.0,6.69,2016-08-01
2016,Septiembre,Girona,Resto de Europa,2176.0,419.0,5.19,2016-09-01
2016,Octubre,Girona,Resto de Europa,1191.0,127.0,9.38,2016-10-01
2016,Noviembre,Girona,Resto de Europa,132.0,37.0,3.57,2016-11-01
2016,Diciembre,Girona,Resto de Europa,0.0,0.0,0.0,2016-12-01
2016,Enero,Girona,Estados Unidos,69.0,45.0,1.53,2016-01-01
2016,Febrero,Girona,Estados Unidos,92.0,43.0,2.14,2016-02-01
2016,Marzo,Girona,Estados Unidos,367.0,92.0,3.99,2016-03-01
2016,Abril,Girona,Estados Unidos,91.0,22.0,4.14,2016-04-01
2016,Mayo,Girona,Estados Unidos,392.0,84.0,4.67,2016-05-01
2016,Junio,Girona,Estados Unidos,966.0,160.0,6.04,2016-06-01
2016,Julio,Girona,Estados Unidos,989.0,205.0,4.82,2016-07-01
2016,Agosto,Girona,Estados Unidos,1027.0,181.0,5.67,2016-08-01
2016,Septiembre,Girona,Estados Unidos,375.0,93.0,4.03,2016-09-01
2016,Octubre,Girona,Estados Unidos,105.0,27.0,3.89,2016-10-01
2016,Noviembre,Girona,Estados Unidos,52.0,22.0,2.36,2016-11-01
2016,Diciembre,Girona,Estados Unidos,115.0,52.0,2.21,2016-12-01
2016,Enero,Girona,Resto de América,122.0,35.0,3.49,2016-01-01
2016,Febrero,Girona,Resto de América,126.0,16.0,7.88,2016-02-01
2016,Marzo,Girona,Resto de América,328.0,101.0,3.25,2016-03-01
2016,Abril,Girona,Resto de América,153.0,51.0,3.0,2016-04-01
2016,Mayo,Girona,Resto de América,320.0,102.0,3.14,2016-05-01
2016,Junio,Girona,Resto de América,1052.0,226.0,4.65,2016-06-01
2016,Julio,Girona,Resto de América,1307.0,281.0,4.65,2016-07-01
2016,Agosto,Girona,Resto de América,627.0,173.0,3.62,2016-08-01
2016,Septiembre,Girona,Resto de América,1005.0,191.0,5.26,2016-09-01
2016,Octubre,Girona,Resto de América,493.0,193.0,2.55,2016-10-01
2016,Noviembre,Girona,Resto de América,150.0,23.0,6.52,2016-11-01
2016,Diciembre,Girona,Resto de América,183.0,73.0,2.51,2016-12-01
2016,Enero,Girona,Países africanos,0.0,0.0,0.0,2016-01-01
2016,Febrero,Girona,Países africanos,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Países africanos,0.0,0.0,0.0,2016-03-01
2016,Abril,Girona,Países africanos,160.0,55.0,2.91,2016-04-01
2016,Mayo,Girona,Países africanos,127.0,35.0,3.63,2016-05-01
2016,Junio,Girona,Países africanos,290.0,34.0,8.53,2016-06-01
2016,Julio,Girona,Países africanos,816.0,154.0,5.3,2016-07-01
2016,Agosto,Girona,Países africanos,846.0,153.0,5.53,2016-08-01
2016,Septiembre,Girona,Países africanos,59.0,31.0,1.9,2016-09-01
2016,Octubre,Girona,Países africanos,0.0,0.0,0.0,2016-10-01
2016,Noviembre,Girona,Países africanos,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Países africanos,36.0,18.0,2.0,2016-12-01
2016,Enero,Girona,Resto del mundo,517.0,22.0,23.5,2016-01-01
2016,Febrero,Girona,Resto del mundo,0.0,0.0,0.0,2016-02-01
2016,Marzo,Girona,Resto del mundo,504.0,47.0,10.72,2016-03-01
2016,Abril,Girona,Resto del mundo,1274.0,121.0,10.53,2016-04-01
2016,Mayo,Girona,Resto del mundo,2105.0,163.0,12.91,2016-05-01
2016,Junio,Girona,Resto del mundo,1529.0,328.0,4.66,2016-06-01
2016,Julio,Girona,Resto del mundo,6240.0,1199.0,5.2,2016-07-01
2016,Agosto,Girona,Resto del mundo,7040.0,1248.0,5.64,2016-08-01
2016,Septiembre,Girona,Resto del mundo,2665.0,449.0,5.94,2016-09-01
2016,Octubre,Girona,Resto del mundo,896.0,192.0,4.67,2016-10-01
2016,Noviembre,Girona,Resto del mundo,0.0,0.0,0.0,2016-11-01
2016,Diciembre,Girona,Resto del mundo,136.0,58.0,2.34,2016-12-01
2016,Enero,Madrid,Total,120167.0,29242.0,4.11,2016-01-01
2016,Febrero,Madrid,Total,127061.0,32658.0,3.89,2016-02-01
2016,Marzo,Madrid,Total,151891.0,42218.0,3.6,2016-03-01
2016,Abril,Madrid,Total,149958.0,40210.0,3.73,2016-04-01
2016,Mayo,Madrid,Total,161625.0,45625.0,3.54,2016-05-01
2016,Junio,Madrid,Total,148399.0,43754.0,3.39,2016-06-01
2016,Julio,Madrid,Total,152854.0,41036.0,3.72,2016-07-01
2016,Agosto,Madrid,Total,140407.0,37662.0,3.73,2016-08-01
2016,Septiembre,Madrid,Total,151422.0,43468.0,3.48,2016-09-01
2016,Octubre,Madrid,Total,166164.0,47216.0,3.52,2016-10-01
2016,Noviembre,Madrid,Total,142744.0,38420.0,3.72,2016-11-01
2016,Diciembre,Madrid,Total,148456.0,41147.0,3.61,2016-12-01
2016,Enero,Madrid,España,59819.0,16626.0,3.6,2016-01-01
2016,Febrero,Madrid,España,59992.0,17741.0,3.38,2016-02-01
2016,Marzo,Madrid,España,70923.0,21523.0,3.3,2016-03-01
2016,Abril,Madrid,España,65786.0,19158.0,3.43,2016-04-01
2016,Mayo,Madrid,España,67230.0,20142.0,3.34,2016-05-01
2016,Junio,Madrid,España,68497.0,21142.0,3.24,2016-06-01
2016,Julio,Madrid,España,69055.0,19201.0,3.6,2016-07-01
2016,Agosto,Madrid,España,65395.0,18686.0,3.5,2016-08-01
2016,Septiembre,Madrid,España,69057.0,20882.0,3.31,2016-09-01
2016,Octubre,Madrid,España,75329.0,22667.0,3.32,2016-10-01
2016,Noviembre,Madrid,España,67899.0,21367.0,3.18,2016-11-01
2016,Diciembre,Madrid,España,84297.0,26760.0,3.15,2016-12-01
2016,Enero,Madrid,Extranjeros,12617.0,12617.0,1.0,2016-01-01
2016,Febrero,Madrid,Extranjeros,14917.0,14917.0,1.0,2016-02-01
2016,Marzo,Madrid,Extranjeros,20695.0,20695.0,1.0,2016-03-01
2016,Abril,Madrid,Extranjeros,21052.0,21052.0,1.0,2016-04-01
2016,Mayo,Madrid,Extranjeros,25484.0,25484.0,1.0,2016-05-01
2016,Junio,Madrid,Extranjeros,22612.0,22612.0,1.0,2016-06-01
2016,Julio,Madrid,Extranjeros,21836.0,21836.0,1.0,2016-07-01
2016,Agosto,Madrid,Extranjeros,18976.0,18976.0,1.0,2016-08-01
2016,Septiembre,Madrid,Extranjeros,22585.0,22585.0,1.0,2016-09-01
2016,Octubre,Madrid,Extranjeros,24549.0,24549.0,1.0,2016-10-01
2016,Noviembre,Madrid,Extranjeros,17053.0,17053.0,1.0,2016-11-01
2016,Diciembre,Madrid,Extranjeros,14386.0,14386.0,1.0,2016-12-01
2016,Enero,Madrid,Unión Europea (sin España),24676.0,5430.0,4.54,2016-01-01
2016,Febrero,Madrid,Unión Europea (sin España),27913.0,7167.0,3.89,2016-02-01
2016,Marzo,Madrid,Unión Europea (sin España),37159.0,10820.0,3.43,2016-03-01
2016,Abril,Madrid,Unión Europea (sin España),37728.0,10702.0,3.53,2016-04-01
2016,Mayo,Madrid,Unión Europea (sin España),41410.0,12219.0,3.39,2016-05-01
2016,Junio,Madrid,Unión Europea (sin España),29465.0,8429.0,3.5,2016-06-01
2016,Julio,Madrid,Unión Europea (sin España),28095.0,8540.0,3.29,2016-07-01
2016,Agosto,Madrid,Unión Europea (sin España),28835.0,8471.0,3.4,2016-08-01
2016,Septiembre,Madrid,Unión Europea (sin España),33067.0,10184.0,3.25,2016-09-01
2016,Octubre,Madrid,Unión Europea (sin España),39914.0,11901.0,3.35,2016-10-01
2016,Noviembre,Madrid,Unión Europea (sin España),28269.0,7316.0,3.86,2016-11-01
2016,Diciembre,Madrid,Unión Europea (sin España),24810.0,6265.0,3.96,2016-12-01
2016,Enero,Madrid,Alemania,1859.0,501.0,3.71,2016-01-01
2016,Febrero,Madrid,Alemania,2253.0,712.0,3.16,2016-02-01
2016,Marzo,Madrid,Alemania,4976.0,1368.0,3.64,2016-03-01
2016,Abril,Madrid,Alemania,3790.0,1298.0,2.92,2016-04-01
2016,Mayo,Madrid,Alemania,6121.0,1684.0,3.63,2016-05-01
2016,Junio,Madrid,Alemania,3229.0,909.0,3.55,2016-06-01
2016,Julio,Madrid,Alemania,3265.0,984.0,3.32,2016-07-01
2016,Agosto,Madrid,Alemania,2237.0,628.0,3.56,2016-08-01
2016,Septiembre,Madrid,Alemania,3652.0,1350.0,2.71,2016-09-01
2016,Octubre,Madrid,Alemania,4625.0,1579.0,2.93,2016-10-01
2016,Noviembre,Madrid,Alemania,2922.0,771.0,3.79,2016-11-01
2016,Diciembre,Madrid,Alemania,1626.0,469.0,3.47,2016-12-01
2016,Enero,Madrid,Austria,306.0,63.0,4.86,2016-01-01
2016,Febrero,Madrid,Austria,403.0,115.0,3.5,2016-02-01
2016,Marzo,Madrid,Austria,823.0,382.0,2.15,2016-03-01
2016,Abril,Madrid,Austria,546.0,174.0,3.14,2016-04-01
2016,Mayo,Madrid,Austria,589.0,189.0,3.12,2016-05-01
2016,Junio,Madrid,Austria,177.0,81.0,2.19,2016-06-01
2016,Julio,Madrid,Austria,317.0,98.0,3.23,2016-07-01
2016,Agosto,Madrid,Austria,205.0,65.0,3.15,2016-08-01
2016,Septiembre,Madrid,Austria,444.0,177.0,2.51,2016-09-01
2016,Octubre,Madrid,Austria,948.0,337.0,2.81,2016-10-01
2016,Noviembre,Madrid,Austria,514.0,167.0,3.08,2016-11-01
2016,Diciembre,Madrid,Austria,542.0,118.0,4.59,2016-12-01
2016,Enero,Madrid,Bélgica,687.0,131.0,5.24,2016-01-01
2016,Febrero,Madrid,Bélgica,812.0,259.0,3.14,2016-02-01
2016,Marzo,Madrid,Bélgica,1183.0,440.0,2.69,2016-03-01
2016,Abril,Madrid,Bélgica,974.0,366.0,2.66,2016-04-01
2016,Mayo,Madrid,Bélgica,1207.0,315.0,3.83,2016-05-01
2016,Junio,Madrid,Bélgica,637.0,204.0,3.12,2016-06-01
2016,Julio,Madrid,Bélgica,700.0,316.0,2.22,2016-07-01
2016,Agosto,Madrid,Bélgica,955.0,241.0,3.96,2016-08-01
2016,Septiembre,Madrid,Bélgica,715.0,224.0,3.19,2016-09-01
2016,Octubre,Madrid,Bélgica,1332.0,360.0,3.7,2016-10-01
2016,Noviembre,Madrid,Bélgica,825.0,172.0,4.8,2016-11-01
2016,Diciembre,Madrid,Bélgica,796.0,205.0,3.88,2016-12-01
2016,Enero,Madrid,Dinamarca,536.0,69.0,7.77,2016-01-01
2016,Febrero,Madrid,Dinamarca,457.0,118.0,3.87,2016-02-01
2016,Marzo,Madrid,Dinamarca,536.0,153.0,3.5,2016-03-01
2016,Abril,Madrid,Dinamarca,498.0,152.0,3.28,2016-04-01
2016,Mayo,Madrid,Dinamarca,714.0,216.0,3.31,2016-05-01
2016,Junio,Madrid,Dinamarca,428.0,151.0,2.83,2016-06-01
2016,Julio,Madrid,Dinamarca,765.0,314.0,2.44,2016-07-01
2016,Agosto,Madrid,Dinamarca,502.0,143.0,3.51,2016-08-01
2016,Septiembre,Madrid,Dinamarca,451.0,142.0,3.18,2016-09-01
2016,Octubre,Madrid,Dinamarca,834.0,217.0,3.84,2016-10-01
2016,Noviembre,Madrid,Dinamarca,172.0,59.0,2.92,2016-11-01
2016,Diciembre,Madrid,Dinamarca,340.0,106.0,3.21,2016-12-01
2016,Enero,Madrid,Finlandia,234.0,43.0,5.44,2016-01-01
2016,Febrero,Madrid,Finlandia,401.0,127.0,3.16,2016-02-01
2016,Marzo,Madrid,Finlandia,423.0,146.0,2.9,2016-03-01
2016,Abril,Madrid,Finlandia,342.0,120.0,2.85,2016-04-01
2016,Mayo,Madrid,Finlandia,478.0,117.0,4.09,2016-05-01
2016,Junio,Madrid,Finlandia,326.0,67.0,4.87,2016-06-01
2016,Julio,Madrid,Finlandia,434.0,136.0,3.19,2016-07-01
2016,Agosto,Madrid,Finlandia,337.0,134.0,2.51,2016-08-01
2016,Septiembre,Madrid,Finlandia,415.0,151.0,2.75,2016-09-01
2016,Octubre,Madrid,Finlandia,930.0,228.0,4.08,2016-10-01
2016,Noviembre,Madrid,Finlandia,522.0,146.0,3.58,2016-11-01
2016,Diciembre,Madrid,Finlandia,349.0,130.0,2.68,2016-12-01
2016,Enero,Madrid,Francia,3496.0,1031.0,3.39,2016-01-01
2016,Febrero,Madrid,Francia,4639.0,1480.0,3.13,2016-02-01
2016,Marzo,Madrid,Francia,4894.0,1663.0,2.94,2016-03-01
2016,Abril,Madrid,Francia,7096.0,1965.0,3.61,2016-04-01
2016,Mayo,Madrid,Francia,5661.0,1777.0,3.19,2016-05-01
2016,Junio,Madrid,Francia,4262.0,1232.0,3.46,2016-06-01
2016,Julio,Madrid,Francia,4535.0,1579.0,2.87,2016-07-01
2016,Agosto,Madrid,Francia,5606.0,1963.0,2.86,2016-08-01
2016,Septiembre,Madrid,Francia,3886.0,1283.0,3.03,2016-09-01
2016,Octubre,Madrid,Francia,5571.0,1758.0,3.17,2016-10-01
2016,Noviembre,Madrid,Francia,2970.0,1008.0,2.95,2016-11-01
2016,Diciembre,Madrid,Francia,4520.0,1292.0,3.5,2016-12-01
2016,Enero,Madrid,Grecia,355.0,74.0,4.8,2016-01-01
2016,Febrero,Madrid,Grecia,556.0,85.0,6.54,2016-02-01
2016,Marzo,Madrid,Grecia,104.0,44.0,2.36,2016-03-01
2016,Abril,Madrid,Grecia,336.0,95.0,3.54,2016-04-01
2016,Mayo,Madrid,Grecia,383.0,88.0,4.35,2016-05-01
2016,Junio,Madrid,Grecia,136.0,78.0,1.74,2016-06-01
2016,Julio,Madrid,Grecia,192.0,71.0,2.7,2016-07-01
2016,Agosto,Madrid,Grecia,359.0,41.0,8.76,2016-08-01
2016,Septiembre,Madrid,Grecia,531.0,98.0,5.42,2016-09-01
2016,Octubre,Madrid,Grecia,822.0,177.0,4.64,2016-10-01
2016,Noviembre,Madrid,Grecia,640.0,137.0,4.67,2016-11-01
2016,Diciembre,Madrid,Grecia,520.0,56.0,9.29,2016-12-01
2016,Enero,Madrid,Irlanda,1051.0,219.0,4.8,2016-01-01
2016,Febrero,Madrid,Irlanda,1286.0,291.0,4.42,2016-02-01
2016,Marzo,Madrid,Irlanda,1426.0,356.0,4.01,2016-03-01
2016,Abril,Madrid,Irlanda,1592.0,496.0,3.21,2016-04-01
2016,Mayo,Madrid,Irlanda,1903.0,707.0,2.69,2016-05-01
2016,Junio,Madrid,Irlanda,836.0,178.0,4.7,2016-06-01
2016,Julio,Madrid,Irlanda,1336.0,325.0,4.11,2016-07-01
2016,Agosto,Madrid,Irlanda,731.0,211.0,3.46,2016-08-01
2016,Septiembre,Madrid,Irlanda,1012.0,414.0,2.44,2016-09-01
2016,Octubre,Madrid,Irlanda,1367.0,463.0,2.95,2016-10-01
2016,Noviembre,Madrid,Irlanda,962.0,219.0,4.39,2016-11-01
2016,Diciembre,Madrid,Irlanda,586.0,89.0,6.58,2016-12-01
2016,Enero,Madrid,Italia,5196.0,1089.0,4.77,2016-01-01
2016,Febrero,Madrid,Italia,4761.0,1196.0,3.98,2016-02-01
2016,Marzo,Madrid,Italia,7175.0,2148.0,3.34,2016-03-01
2016,Abril,Madrid,Italia,7405.0,2211.0,3.35,2016-04-01
2016,Mayo,Madrid,Italia,7427.0,2328.0,3.19,2016-05-01
2016,Junio,Madrid,Italia,6103.0,1692.0,3.61,2016-06-01
2016,Julio,Madrid,Italia,4992.0,1362.0,3.67,2016-07-01
2016,Agosto,Madrid,Italia,6043.0,1655.0,3.65,2016-08-01
2016,Septiembre,Madrid,Italia,5945.0,1612.0,3.69,2016-09-01
2016,Octubre,Madrid,Italia,6373.0,1993.0,3.2,2016-10-01
2016,Noviembre,Madrid,Italia,5853.0,1512.0,3.87,2016-11-01
2016,Diciembre,Madrid,Italia,5768.0,1511.0,3.82,2016-12-01
2016,Enero,Madrid,Luxemburgo,0.0,0.0,0.0,2016-01-01
2016,Febrero,Madrid,Luxemburgo,0.0,0.0,0.0,2016-02-01
2016,Marzo,Madrid,Luxemburgo,86.0,37.0,2.32,2016-03-01
2016,Abril,Madrid,Luxemburgo,0.0,0.0,0.0,2016-04-01
2016,Mayo,Madrid,Luxemburgo,296.0,66.0,4.48,2016-05-01
2016,Junio,Madrid,Luxemburgo,36.0,18.0,2.0,2016-06-01
2016,Julio,Madrid,Luxemburgo,0.0,0.0,0.0,2016-07-01
2016,Agosto,Madrid,Luxemburgo,104.0,13.0,8.0,2016-08-01
2016,Septiembre,Madrid,Luxemburgo,55.0,24.0,2.29,2016-09-01
2016,Octubre,Madrid,Luxemburgo,0.0,0.0,0.0,2016-10-01
2016,Noviembre,Madrid,Luxemburgo,27.0,13.0,2.08,2016-11-01
2016,Diciembre,Madrid,Luxemburgo,0.0,0.0,0.0,2016-12-01
2016,Enero,Madrid,Países Bajos,1028.0,224.0,4.59,2016-01-01
2016,Febrero,Madrid,Países Bajos,1169.0,291.0,4.02,2016-02-01
2016,Marzo,Madrid,Países Bajos,1975.0,591.0,3.34,2016-03-01
2016,Abril,Madrid,Países Bajos,1306.0,357.0,3.66,2016-04-01
2016,Mayo,Madrid,Países Bajos,1830.0,474.0,3.86,2016-05-01
2016,Junio,Madrid,Países Bajos,1167.0,399.0,2.92,2016-06-01
2016,Julio,Madrid,Países Bajos,950.0,262.0,3.63,2016-07-01
2016,Agosto,Madrid,Países Bajos,1419.0,447.0,3.17,2016-08-01
2016,Septiembre,Madrid,Países Bajos,1561.0,423.0,3.69,2016-09-01
2016,Octubre,Madrid,Países Bajos,1506.0,525.0,2.87,2016-10-01
2016,Noviembre,Madrid,Países Bajos,1454.0,448.0,3.25,2016-11-01
2016,Diciembre,Madrid,Países Bajos,704.0,215.0,3.27,2016-12-01
2016,Enero,Madrid,Polonia,811.0,116.0,6.99,2016-01-01
2016,Febrero,Madrid,Polonia,831.0,115.0,7.23,2016-02-01
2016,Marzo,Madrid,Polonia,1145.0,192.0,5.96,2016-03-01
2016,Abril,Madrid,Polonia,1318.0,378.0,3.49,2016-04-01
2016,Mayo,Madrid,Polonia,1303.0,347.0,3.76,2016-05-01
2016,Junio,Madrid,Polonia,951.0,247.0,3.85,2016-06-01
2016,Julio,Madrid,Polonia,999.0,252.0,3.96,2016-07-01
2016,Agosto,Madrid,Polonia,1031.0,215.0,4.8,2016-08-01
2016,Septiembre,Madrid,Polonia,1171.0,309.0,3.79,2016-09-01
2016,Octubre,Madrid,Polonia,2040.0,610.0,3.34,2016-10-01
2016,Noviembre,Madrid,Polonia,1392.0,322.0,4.32,2016-11-01
2016,Diciembre,Madrid,Polonia,564.0,97.0,5.81,2016-12-01
2016,Enero,Madrid,Portugal,2490.0,513.0,4.85,2016-01-01
2016,Febrero,Madrid,Portugal,3268.0,672.0,4.86,2016-02-01
2016,Marzo,Madrid,Portugal,4484.0,1236.0,3.63,2016-03-01
2016,Abril,Madrid,Portugal,3038.0,866.0,3.51,2016-04-01
2016,Mayo,Madrid,Portugal,4066.0,1059.0,3.84,2016-05-01
2016,Junio,Madrid,Portugal,3934.0,1134.0,3.47,2016-06-01
2016,Julio,Madrid,Portugal,3779.0,1038.0,3.64,2016-07-01
2016,Agosto,Madrid,Portugal,3764.0,997.0,3.78,2016-08-01
2016,Septiembre,Madrid,Portugal,4654.0,1360.0,3.42,2016-09-01
2016,Octubre,Madrid,Portugal,2924.0,802.0,3.65,2016-10-01
2016,Noviembre,Madrid,Portugal,2971.0,642.0,4.63,2016-11-01
2016,Diciembre,Madrid,Portugal,2795.0,653.0,4.28,2016-12-01
2016,Enero,Madrid,Reino Unido,3040.0,829.0,3.67,2016-01-01
2016,Febrero,Madrid,Reino Unido,3797.0,1234.0,3.08,2016-02-01
2016,Marzo,Madrid,Reino Unido,4194.0,1423.0,2.95,2016-03-01
2016,Abril,Madrid,Reino Unido,5367.0,1601.0,3.35,2016-04-01
2016,Mayo,Madrid,Reino Unido,5538.0,2023.0,2.74,2016-05-01
2016,Junio,Madrid,Reino Unido,4313.0,1459.0,2.96,2016-06-01
2016,Julio,Madrid,Reino Unido,3562.0,1279.0,2.78,2016-07-01
2016,Agosto,Madrid,Reino Unido,3635.0,1301.0,2.79,2016-08-01
2016,Septiembre,Madrid,Reino Unido,5212.0,1832.0,2.84,2016-09-01
2016,Octubre,Madrid,Reino Unido,5678.0,1758.0,3.23,2016-10-01
2016,Noviembre,Madrid,Reino Unido,3405.0,996.0,3.42,2016-11-01
2016,Diciembre,Madrid,Reino Unido,2465.0,678.0,3.64,2016-12-01
2016,Enero,Madrid,República Checa,106.0,29.0,3.66,2016-01-01
2016,Febrero,Madrid,República Checa,276.0,40.0,6.9,2016-02-01
2016,Marzo,Madrid,República Checa,230.0,55.0,4.18,2016-03-01
2016,Abril,Madrid,República Checa,737.0,117.0,6.3,2016-04-01
2016,Mayo,Madrid,República Checa,539.0,150.0,3.59,2016-05-01
2016,Junio,Madrid,República Checa,92.0,27.0,3.41,2016-06-01
2016,Julio,Madrid,República Checa,51.0,35.0,1.46,2016-07-01
2016,Agosto,Madrid,República Checa,33.0,29.0,1.14,2016-08-01
2016,Septiembre,Madrid,República Checa,224.0,88.0,2.55,2016-09-01
2016,Octubre,Madrid,República Checa,256.0,60.0,4.27,2016-10-01
2016,Noviembre,Madrid,República Checa,92.0,23.0,4.0,2016-11-01
2016,Diciembre,Madrid,República Checa,65.0,18.0,3.61,2016-12-01
2016,Enero,Madrid,Suecia,578.0,91.0,6.35,2016-01-01
2016,Febrero,Madrid,Suecia,445.0,90.0,4.94,2016-02-01
2016,Marzo,Madrid,Suecia,583.0,194.0,3.01,2016-03-01
2016,Abril,Madrid,Suecia,749.0,174.0,4.3,2016-04-01
2016,Mayo,Madrid,Suecia,659.0,216.0,3.05,2016-05-01
2016,Junio,Madrid,Suecia,608.0,185.0,3.29,2016-06-01
2016,Julio,Madrid,Suecia,394.0,139.0,2.83,2016-07-01
2016,Agosto,Madrid,Suecia,396.0,104.0,3.81,2016-08-01
2016,Septiembre,Madrid,Suecia,602.0,207.0,2.91,2016-09-01
2016,Octubre,Madrid,Suecia,832.0,264.0,3.15,2016-10-01
2016,Noviembre,Madrid,Suecia,906.0,230.0,3.94,2016-11-01
2016,Diciembre,Madrid,Suecia,357.0,86.0,4.15,2016-12-01
2016,Enero,Madrid,Resto de la UE,2782.0,407.0,6.84,2016-01-01
2016,Febrero,Madrid,Resto de la UE,2550.0,338.0,7.54,2016-02-01
2016,Marzo,Madrid,Resto de la UE,2921.0,389.0,7.51,2016-03-01
2016,Abril,Madrid,Resto de la UE,2634.0,333.0,7.91,2016-04-01
2016,Mayo,Madrid,Resto de la UE,2697.0,464.0,5.81,2016-05-01
2016,Junio,Madrid,Resto de la UE,2230.0,369.0,6.04,2016-06-01
2016,Julio,Madrid,Resto de la UE,1820.0,344.0,5.29,2016-07-01
2016,Agosto,Madrid,Resto de la UE,1477.0,284.0,5.2,2016-08-01
2016,Septiembre,Madrid,Resto de la UE,2537.0,492.0,5.16,2016-09-01
2016,Octubre,Madrid,Resto de la UE,3874.0,767.0,5.05,2016-10-01
2016,Noviembre,Madrid,Resto de la UE,2643.0,450.0,5.87,2016-11-01
2016,Diciembre,Madrid,Resto de la UE,2780.0,534.0,5.21,2016-12-01
2016,Enero,Madrid,Noruega,227.0,101.0,2.25,2016-01-01
2016,Febrero,Madrid,Noruega,235.0,98.0,2.4,2016-02-01
2016,Marzo,Madrid,Noruega,435.0,131.0,3.32,2016-03-01
2016,Abril,Madrid,Noruega,419.0,152.0,2.76,2016-04-01
2016,Mayo,Madrid,Noruega,680.0,291.0,2.34,2016-05-01
2016,Junio,Madrid,Noruega,502.0,172.0,2.92,2016-06-01
2016,Julio,Madrid,Noruega,257.0,114.0,2.25,2016-07-01
2016,Agosto,Madrid,Noruega,478.0,207.0,2.31,2016-08-01
2016,Septiembre,Madrid,Noruega,411.0,183.0,2.25,2016-09-01
2016,Octubre,Madrid,Noruega,851.0,315.0,2.7,2016-10-01
2016,Noviembre,Madrid,Noruega,439.0,160.0,2.74,2016-11-01
2016,Diciembre,Madrid,Noruega,413.0,111.0,3.72,2016-12-01
2016,Enero,Madrid,Rusia,2203.0,520.0,4.24,2016-01-01
2016,Febrero,Madrid,Rusia,1460.0,254.0,5.75,2016-02-01
2016,Marzo,Madrid,Rusia,3703.0,628.0,5.9,2016-03-01
